Vatten-ID	Namn Vatten	Huvudavrinningsområde	Län	Kommun(er)	Distrikt	Vattenkategori	Vattnet är vattenförekomst/övrigt vatten	Vattentyp - Sjö	Limnisk vattentypsregion	Medeldjup (m)	Alkalinitet (mekv/l)	Humus (mg Pt/l)
SE706646-141770	Åkersjön	Indalsälven - SE40000	Jämtland - 23	Krokom - 2309	Bottenhavet	LW	Vattenförekomst	3---	3			
SE668907-148636	Björkljustern	Dalälven - SE53000	Dalarna - 20	Säter - 2082	Bottenhavet	LW	Vattenförekomst	2---	2			
SE701420-161235	Stor-Degersjön	Nätraån - SE37000	Västernorrland - 22	Kramfors - 2282, Sollefteå - 2283, Örnsköldsvik - 2284	Bottenhavet	LW	Vattenförekomst	3ML-	3	M	L	
SE711209-154903	Sämsjön	Ångermanälven - SE38000	Västerbotten - 24	Dorotea - 2425, Åsele - 2463	Bottenhavet	LW	Vattenförekomst	3-LB	3		L	B
SE712373-143702	Häbbersvattnet / Burejaure / Buvriejaevrie	Ångermanälven - SE38000	Jämtland - 23	Krokom - 2309	Bottenhavet	LW	Vattenförekomst	3---	3			
SE671687-155413	Körsjön	Gavleån - SE52000	Gävleborg - 21	Sandviken - 2181	Bottenhavet	LW	Vattenförekomst	2---	2			
SE687931-150527	Hennan	Ljusnan - SE48000	Gävleborg - 21	Ljusdal - 2161	Bottenhavet	LW	Vattenförekomst	3---	3			
SE703466-161619	Huvsjön	Moälven - SE36000	Västernorrland - 22	Örnsköldsvik - 2284	Bottenhavet	LW	Vattenförekomst	2-L-	2		L	
SE715475-144946	Rissjöarna / Rijsiejaevrieh	Ångermanälven - SE38000	Jämtland - 23	Strömsund - 2313	Bottenhavet	LW	Vattenförekomst	3---	3			
SE709922-450071	Stor-Kingen	Indalsälven - SE40000	Jämtland - 23	Krokom - 2309	Bottenhavet	LW	Vattenförekomst	3---	3			
SE708836-158447	Storsjön	Ångermanälven - SE38000	Västerbotten - 24, Västernorrland - 22	Åsele - 2463, Örnsköldsvik - 2284	Bottenhavet	LW	Vattenförekomst	3-L-	3		L	
SE709740-137498	Gäilajaure / Geajlajaevrie	Indalsälven - SE40000	Jämtland - 23	Åre - 2321	Bottenhavet	LW	Vattenförekomst	3---	3			
SE685943-143565	Tyckeltjärnen	Ljusnan - SE48000	Jämtland - 23	Härjedalen - 2361	Bottenhavet	LW	Vattenförekomst	3---	3			
SE711766-144298	Stor-Stensjön	Indalsälven - SE40000	Jämtland - 23	Krokom - 2309	Bottenhavet	LW	Vattenförekomst	3---	3			
SE700494-155114	Musksjön	Ångermanälven - SE38000	Västernorrland - 22	Sollefteå - 2283	Bottenhavet	LW	Vattenförekomst	2-L-	2		L	
SE710679-145882	Sjättvattnet	Indalsälven - SE40000	Jämtland - 23	Strömsund - 2313	Bottenhavet	LW	Vattenförekomst	3---	3			
SE677749-137336	Smågarna	Dalälven - SE53000	Dalarna - 20	Malung-Sälen - 2023	Bottenhavet	LW	Vattenförekomst	3---	3			
SE695224-152317	Tivsjön	Ljungan - SE42000	Jämtland - 23, Västernorrland - 22	Bräcke - 2305, Ånge - 2260	Bottenhavet	LW	Vattenförekomst	3MLK	3	M	L	K
SE680776-136463	Äsjön	Dalälven - SE53000	Dalarna - 20	Älvdalen - 2039	Bottenhavet	LW	Vattenförekomst	3---	3			
SE682132-155994	Bässesjön	Kustområde - SE46047	Gävleborg - 21	Hudiksvall - 2184	Bottenhavet	LW	Vattenförekomst	2---	2			
SE697212-136985	Rotsjötjärnen	Ljungan - SE42000	Jämtland - 23	Berg - 2326	Bottenhavet	LW	Vattenförekomst	3---	3			
SE698054-134082	Kesusjön / Raptenjaevrie	Ljungan - SE42000	Jämtland - 23	Berg - 2326	Bottenhavet	LW	Vattenförekomst	3---	3			
SE675552-153612	Stor-Öratjärnen	Testeboån - SE51000	Gävleborg - 21	Ockelbo - 2101	Bottenhavet	LW	Vattenförekomst	3M--	3	M		
SE716779-144026	WA54804817	Ångermanälven - SE38000	Jämtland - 23	Strömsund - 2313	Bottenhavet	LW	Vattenförekomst	3---	3			
SE718837-145337	Saxaborga	Ångermanälven - SE38000	Jämtland - 23	Strömsund - 2313	Bottenhavet	LW	Vattenförekomst	3---	3			
SE705422-166642	Källsjön	Kustområde - SE32033	Västernorrland - 22	Örnsköldsvik - 2284	Bottenhavet	LW	Vattenförekomst	2-L-	2		L	
SE706191-133036	Saxvalltjärnen	Indalsälven - SE40000	Jämtland - 23	Åre - 2321	Bottenhavet	LW	Vattenförekomst	3---	3			
SE674298-141447	Säxen	Dalälven - SE53000	Dalarna - 20	Mora - 2062	Bottenhavet	LW	Vattenförekomst	3---	3			
SE675704-135936	Örsjön	Dalälven - SE53000	Dalarna - 20	Malung-Sälen - 2023	Bottenhavet	LW	Vattenförekomst	3M--	3	M		
SE691984-146785	Medingen	Ljungan - SE42000	Västernorrland - 22	Ånge - 2260	Bottenhavet	LW	Vattenförekomst	3-L-	3		L	
SE704578-148705	Ytter-Neningen	Indalsälven - SE40000	Jämtland - 23	Strömsund - 2313	Bottenhavet	LW	Vattenförekomst	3---	3			
SE716887-154199	Baksjön	Ångermanälven - SE38000	Västerbotten - 24	Vilhelmina - 2462	Bottenhavet	LW	Vattenförekomst	3-LB	3		L	B
SE719112-142266	Småvattnen	Ångermanälven - SE38000	Jämtland - 23	Strömsund - 2313	Bottenhavet	LW	Vattenförekomst	3---	3			
SE699586-155723	Brukstjärnen	Ångermanälven - SE38000	Västernorrland - 22	Sollefteå - 2283	Bottenhavet	LW	Vattenförekomst	3-L-	3		L	
SE710720-152452	Rensjön	Ångermanälven - SE38000	Jämtland - 23	Strömsund - 2313	Bottenhavet	LW	Vattenförekomst	3G--	3	G		
SE669638-151367	Svinssjön	Dalälven - SE53000	Dalarna - 20	Hedemora - 2083	Bottenhavet	LW	Vattenförekomst	2G--	2	G		
SE671105-154223	Ottnaren	Gavleån - SE52000	Gävleborg - 21	Hofors - 2104, Sandviken - 2181	Bottenhavet	LW	Vattenförekomst	2---	2			
SE688792-134446	Stovallsjön	Dalälven - SE53000	Dalarna - 20	Älvdalen - 2039	Bottenhavet	LW	Vattenförekomst	3---	3			
SE703117-138760	Bodtjärnen	Indalsälven - SE40000	Jämtland - 23	Åre - 2321	Bottenhavet	LW	Vattenförekomst	3---	3			
SE680876-146389	Tansen	Dalälven - SE53000	Dalarna - 20	Rättvik - 2031	Bottenhavet	LW	Vattenförekomst	3---	3			
SE682266-147969	Lilla Gillingen	Ljusnan - SE48000	Gävleborg - 21	Ovanåker - 2121	Bottenhavet	LW	Vattenförekomst	3---	3			
SE696314-157548	WA59199224	Indalsälven - SE40000	Västernorrland - 22	Timrå - 2262	Bottenhavet	LW	Vattenförekomst	3-L-	3		L	
SE708391-164935	Nordåssjön	Lögdeälven - SE32000	Västerbotten - 24	Bjurholm - 2403	Bottenhavet	LW	Vattenförekomst	2-LB	2		L	B
SE684551-158512	Mörtsjön	Kustområde - SE44045	Gävleborg - 21	Hudiksvall - 2184	Bottenhavet	LW	Vattenförekomst	2---	2			
SE709339-143244	Bodtjärnen	Indalsälven - SE40000	Jämtland - 23	Krokom - 2309	Bottenhavet	LW	Vattenförekomst	3---	3			
SE674667-140919	Örklingen	Dalälven - SE53000	Dalarna - 20	Mora - 2062	Bottenhavet	LW	Vattenförekomst	3---	3			
SE699043-151084	Flärken	Ljungan - SE42000	Jämtland - 23	Bräcke - 2305	Bottenhavet	LW	Vattenförekomst	3G--	3	G		
SE706264-155224	Ljussjön	Ångermanälven - SE38000	Västernorrland - 22	Sollefteå - 2283	Bottenhavet	LW	Vattenförekomst	3-L-	3		L	
SE695732-145794	Mellsjön	Ljungan - SE42000	Jämtland - 23	Bräcke - 2305	Bottenhavet	LW	Vattenförekomst	3---	3			
SE672310-141829	Hulen	Dalälven - SE53000	Dalarna - 20	Vansbro - 2021	Bottenhavet	LW	Vattenförekomst	3---	3			
SE690055-157713	Norr-Björken	Ljungan - SE42000	Västernorrland - 22	Sundsvall - 2281	Bottenhavet	LW	Vattenförekomst	2ML-	2	M	L	
SE716230-148245	Åsjön	Ångermanälven - SE38000	Västerbotten - 24, Jämtland - 23	Dorotea - 2425, Strömsund - 2313	Bottenhavet	LW	Vattenförekomst	3---	3			
SE705016-155075	Lasele Dämningsområde	Ångermanälven - SE38000	Västernorrland - 22	Sollefteå - 2283	Bottenhavet	LW	Vattenförekomst	2-L-	2		L	
SE672395-158395	Matyxsjön	Kustområde - SE52053	Gävleborg - 21	Gävle - 2180	Bottenhavet	LW	Vattenförekomst	2---	2			
SE673627-150636	Svärdsjön	Dalälven - SE53000	Dalarna - 20	Falun - 2080	Bottenhavet	LW	Vattenförekomst	2---	2			
SE714835-142824	Gussvattnet	Ångermanälven - SE38000	Jämtland - 23	Strömsund - 2313	Bottenhavet	LW	Vattenförekomst	3D--	3	D		
SE690143-134303	Yttre Fjätsjön	Dalälven - SE53000	Jämtland - 23, Dalarna - 20	Härjedalen - 2361, Älvdalen - 2039	Bottenhavet	LW	Vattenförekomst	3---	3			
SE704126-160861	Ödsbysjön	Moälven - SE36000	Västernorrland - 22	Örnsköldsvik - 2284	Bottenhavet	LW	Vattenförekomst	2-L-	2		L	
SE721178-462400	Sipmekenjaure	Ångermanälven - SE38000	Jämtland - 23	Strömsund - 2313	Bottenhavet	LW	Vattenförekomst	3---	3			
SE698155-149082	Graningen	Ljungan - SE42000	Jämtland - 23	Bräcke - 2305	Bottenhavet	LW	Vattenförekomst	3---	3			
SE699113-150930	Övsjön	Ljungan - SE42000	Jämtland - 23	Bräcke - 2305	Bottenhavet	LW	Vattenförekomst	3M--	3	M		
SE685620-137419	Stortjärnen	Ljusnan - SE48000	Jämtland - 23, Dalarna - 20	Härjedalen - 2361, Älvdalen - 2039	Bottenhavet	LW	Vattenförekomst	3---	3			
SE686773-151753	Björnsjön	Delångersån - SE45000	Gävleborg - 21	Ljusdal - 2161	Bottenhavet	LW	Vattenförekomst	3G--	3	G		
SE700051-131720	Fiskåtjärnen	Indalsälven - SE40000	Jämtland - 23	Åre - 2321	Bottenhavet	LW	Vattenförekomst	4---	4			
SE701511-138783	Luggesjön	Indalsälven - SE40000	Jämtland - 23	Krokom - 2309, Åre - 2321	Bottenhavet	LW	Vattenförekomst	3---	3			
SE711321-144699	Norra Länsmansvattnet	Indalsälven - SE40000	Jämtland - 23	Krokom - 2309	Bottenhavet	LW	Vattenförekomst	3---	3			
SE681634-154520	Stuttjärnen	Norralaån - SE47000	Gävleborg - 21	Bollnäs - 2183	Bottenhavet	LW	Vattenförekomst	2G--	2	G		
SE707996-157303	Bodtjärnen	Ångermanälven - SE38000	Västernorrland - 22	Örnsköldsvik - 2284	Bottenhavet	LW	Vattenförekomst	3-L-	3		L	
